Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13794,2010,Carl Landry,PF,26,TOT,80,29,2469,31,19,0.6,0.003,0.459,8.5,13.4,10.9,4.6,1.1,1.9,10.8,22.5,5.8,1.9,7.7,0.15,0.4,-1.1,-0.7,0.8,499,931,0.536,1,3,0.333,498,928,0.537,0.537,344,427,0.806,188,280,468,66,55,63,136,234,1343
13797,2010,Marcus Landry,SF,24,TOT,18,0,111,6,7.2,0.487,0.651,0.116,5,14.6,9.7,0,0.5,1.3,11.7,20.9,-0.1,0,-0.1,-0.034,-5,-6.8,-11.8,-0.3,16,43,0.372,9,28,0.321,7,15,0.467,0.477,3,5,0.6,5,14,19,0,1,2,6,14,44
13800,2010,Acie Law,PG,25,TOT,26,1,234,9,16,0.585,0.213,0.653,1.4,6.6,4.1,17.5,2.3,0.4,15,21.7,0.3,0.2,0.6,0.115,-0.7,-2.5,-3.2,-0.1,35,75,0.467,5,16,0.313,30,59,0.508,0.5,38,49,0.776,3,14,17,26,11,1,17,16,113
13804,2010,Ty Lawson,PG,22,DEN,65,8,1318,20,16.4,0.6,0.213,0.359,3.7,7.1,5.4,24.2,1.8,0.1,15.4,18,2.9,0.9,3.7,0.135,1.8,-1.8,0,0.7,201,390,0.515,34,83,0.41,167,307,0.544,0.559,106,140,0.757,42,82,124,203,48,2,82,89,542
13805,2010,Courtney Lee,SG,24,NJN,71,66,2375,33,12.8,0.525,0.29,0.197,2.8,9.7,6.1,9,2.1,0.6,8.3,17.7,1.8,1.3,3.1,0.063,-0.2,-0.6,-0.8,0.7,338,775,0.436,76,225,0.338,262,550,0.476,0.485,133,153,0.869,60,192,252,121,93,20,76,130,885
13806,2010,David Lee,C,26,NYK,81,81,3019,37,22.2,0.584,0.006,0.262,8.4,27.6,17.9,17.5,1.4,1,11.9,23.8,7.4,2.9,10.3,0.163,1.9,1,2.9,3.7,686,1258,0.545,0,8,0,686,1250,0.549,0.545,268,330,0.812,228,721,949,295,85,40,189,257,1640
13807,2010,Rashard Lewis,PF,30,ORL,72,72,2369,33,14,0.573,0.525,0.224,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,3.1,3.4,6.5,0.132,1.8,0.9,2.7,2.8,350,805,0.435,168,423,0.397,182,382,0.476,0.539,145,180,0.806,62,256,318,107,78,28,108,180,1013
13808,2010,Shaun Livingston,PG,24,TOT,36,18,796,22,12.8,0.563,0.03,0.239,2.3,9,5.6,26.3,1.1,1.1,20.7,15.9,0.7,0.5,1.2,0.07,-1.5,-1.2,-2.7,-0.1,104,201,0.517,0,6,0,104,195,0.533,0.517,42,48,0.875,16,62,78,130,17,11,58,61,250
13811,2010,Brook Lopez,C,21,NJN,82,82,3027,37,20.1,0.57,0.002,0.451,9.9,17.5,13.5,11.8,1,3.4,13.1,23.6,5.5,2.4,7.9,0.125,1.1,0.8,1.9,3,563,1129,0.499,0,2,0,563,1127,0.5,0.499,416,509,0.817,270,439,709,187,55,139,204,251,1542
13812,2010,Robin Lopez,C,21,PHO,51,31,986,19,17.6,0.621,0,0.43,12.6,15.6,14.2,1.1,0.5,3.8,10.6,17.3,2.5,0.8,3.2,0.158,0.3,-1.2,-1,0.3,171,291,0.588,0,0,0,171,291,0.588,0.588,88,125,0.704,104,144,248,7,10,53,41,117,430
13813,2010,Kevin Love,PF,21,MIN,60,22,1714,29,20.7,0.549,0.164,0.427,14.5,28.6,21.5,12.9,1.3,1,13.2,22.4,3.4,1.5,4.9,0.138,1.8,0.1,1.9,1.7,291,646,0.45,35,106,0.33,256,540,0.474,0.478,225,276,0.815,227,431,658,136,43,23,117,136,842
13814,2010,Kyle Lowry,PG,23,HOU,68,0,1651,24,15.5,0.536,0.293,0.56,6.1,11.2,8.6,27.7,1.9,0.4,16.7,18.6,2.9,1.4,4.3,0.126,1.3,0,1.3,1.4,184,464,0.397,37,136,0.272,147,328,0.448,0.436,215,260,0.827,91,156,247,305,60,9,116,173,620
13815,2010,Corey Maggette,PF,30,GSW,70,49,2081,30,20.3,0.615,0.056,0.622,4.9,15.2,10,13.2,1.2,0.1,13,26.7,5.6,0.7,6.3,0.144,1.6,-2.6,-1,0.5,457,886,0.516,13,50,0.26,444,836,0.531,0.523,460,551,0.835,92,281,373,172,51,4,168,231,1387
13816,2010,Jamaal Magloire,C,31,MIA,36,0,359,10,9.4,0.47,0,1.054,13.5,26,19.8,0.4,1.3,2.5,17.2,13,-0.1,0.7,0.6,0.078,-6.1,-0.9,-7,-0.5,28,56,0.5,0,0,0,28,56,0.5,0.5,21,59,0.356,41,80,121,1,9,11,17,59,77
13817,2010,Ian Mahinmi,C,23,SAS,26,0,165,6,21.6,0.667,0,0.855,9.4,27.2,18.5,2.1,1,3.5,16.5,25.2,0.4,0.3,0.7,0.206,-2.3,-1.6,-3.9,-0.1,35,55,0.636,0,0,0,35,55,0.636,0.636,31,47,0.66,13,39,52,2,3,8,15,32,101
13818,2010,Shawn Marion,SF,31,DAL,75,75,2385,32,14.7,0.535,0.024,0.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,2.1,2.8,5,0.1,-0.9,1.4,0.4,1.5,395,778,0.508,3,19,0.158,392,759,0.516,0.51,105,139,0.755,158,319,477,107,69,61,99,141,898
13819,2010,Sean Marks,C,34,NOH,14,0,75,5,9,0.49,0,0.625,21.5,14.3,18,3.6,0,3,16.4,7.4,0.1,0,0.2,0.104,-1.4,-0.1,-1.5,0,4,8,0.5,0,0,0,4,8,0.5,0.5,2,5,0.4,14,9,23,2,0,3,2,17,10
13820,2010,Cartier Martin,SF,25,TOT,18,2,390,22,9,0.473,0.36,0.221,7.1,12.6,9.8,6.2,1.4,0.2,11.3,18.8,-0.1,0.2,0.1,0.011,-2.1,-2.5,-4.6,-0.3,50,136,0.368,17,49,0.347,33,87,0.379,0.43,24,30,0.8,25,43,68,16,11,1,19,48,141
13823,2010,Kenyon Martin,PF,32,DEN,58,58,1986,34,13.4,0.481,0.047,0.269,8.3,23.3,15.8,8.5,1.8,2.3,11.6,17.5,0.4,2.8,3.3,0.079,-2,2.2,0.2,1.1,283,620,0.456,8,29,0.276,275,591,0.465,0.463,93,167,0.557,142,404,546,109,72,61,91,186,667
13824,2010,Kevin Martin,SG,26,TOT,46,43,1633,36,17,0.561,0.303,0.491,2,9.7,5.8,11.2,1.4,0.3,9.8,25.3,3.2,1,4.2,0.123,1.5,-2.3,-0.7,0.5,289,693,0.417,70,210,0.333,219,483,0.453,0.468,298,340,0.876,29,135,164,111,46,6,92,96,946
13827,2010,Desmond Mason,SF,32,SAC,5,4,66,13,6.2,0.472,0,0.333,6.9,15.8,11.3,4.2,0.8,1.1,22.5,11.9,0,0,0,-0.007,-5.8,-0.6,-6.5,-0.1,5,12,0.417,0,0,0,5,12,0.417,0.417,3,4,0.75,4,9,13,2,1,1,4,5,13
13828,2010,Roger Mason,SG,29,SAS,79,5,1515,19,9.7,0.49,0.532,0.069,0.9,11.5,6.3,13.5,1,0.7,10.4,17.2,0.3,1.7,1.9,0.062,-1.2,-0.5,-1.7,0.1,193,496,0.389,88,264,0.333,105,232,0.453,0.478,27,34,0.794,11,151,162,137,30,14,59,99,501
13829,2010,Wesley Matthews,SG,23,UTA,82,48,2025,25,12.3,0.592,0.292,0.342,3,8,5.6,9,1.6,0.6,12.5,16.5,2.6,1.9,4.6,0.108,0.3,-0.5,-0.2,0.9,273,565,0.483,63,165,0.382,210,400,0.525,0.539,160,193,0.829,50,141,191,124,64,15,93,152,769
13830,2010,Jason Maxiell,C,26,DET,76,29,1550,20,14,0.531,0.002,0.373,11.8,20,15.7,4.1,1.3,2.1,12.3,16.4,1.5,1.1,2.6,0.081,-1.8,-0.6,-2.4,-0.2,212,415,0.511,0,1,0,212,414,0.512,0.511,89,155,0.574,161,240,401,39,36,38,68,175,513
13831,2010,Sean May,C,25,SAC,37,4,331,9,11.7,0.492,0.036,0.288,6.8,17.5,12.1,8.1,1.9,1.5,13.2,19.3,0,0.3,0.3,0.044,-3.8,-0.5,-4.3,-0.2,51,111,0.459,0,4,0,51,107,0.477,0.459,21,32,0.656,20,50,70,17,12,7,19,46,123
13832,2010,Eric Maynor,PG,22,TOT,81,2,1269,16,11.8,0.478,0.193,0.196,2,9.6,5.9,31.5,1.6,0.6,17.5,17.1,0.5,1.4,1.9,0.071,-2,-1.4,-3.3,-0.4,154,368,0.418,22,71,0.31,132,297,0.444,0.448,52,72,0.722,21,108,129,266,40,10,85,115,382
13835,2010,O.J. Mayo,SG,22,MEM,82,82,3113,38,14.6,0.551,0.3,0.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,4.3,1.4,5.6,0.087,1.7,-1.3,0.4,1.9,542,1183,0.458,136,355,0.383,406,828,0.49,0.516,212,262,0.809,61,250,311,242,98,17,176,174,1432
13836,2010,Luc Mbah,PF,23,MIL,73,62,1866,26,11.8,0.53,0.046,0.36,9.9,14.6,12.2,6.5,1.7,1.6,14.1,12.1,1.8,3,4.7,0.122,-1.6,2.9,1.4,1.6,177,369,0.48,6,17,0.353,171,352,0.486,0.488,93,133,0.699,171,229,400,81,60,39,70,181,453
13837,2010,Antonio McDyess,PF,35,SAS,77,50,1617,21,12.2,0.492,0.005,0.133,11,21.8,16.5,7.7,1.4,1.4,14.8,15.1,0.6,2.6,3.2,0.094,-2.5,2.1,-0.4,0.7,205,428,0.479,0,2,0,205,426,0.481,0.479,36,57,0.632,149,306,455,83,43,32,79,147,446
13838,2010,JaVale McGee,C,22,WAS,60,19,968,16,17,0.539,0.003,0.378,10.3,18.7,14.5,2.4,0.9,8,12.5,19.1,0.8,1.3,2.1,0.105,-3.2,1.7,-1.5,0.1,156,307,0.508,0,1,0,156,306,0.51,0.508,74,116,0.638,88,155,243,14,16,101,51,122,386
13839,2010,Tracy McGrady,SG,30,TOT,30,24,673,22,12.2,0.466,0.272,0.268,3.7,12.4,7.9,22.6,1.1,1.5,14.3,20.6,0,0.3,0.3,0.018,-2.2,-1.2,-3.3,-0.2,91,235,0.387,16,64,0.25,75,171,0.439,0.421,47,63,0.746,22,72,94,99,15,14,44,40,245
13842,2010,Dominic McGuire,SF,24,TOT,51,2,307,6,3.8,0.345,0,0.135,8.5,21.3,14.8,5.1,0.8,1,23.6,10.6,-0.5,0.3,-0.2,-0.038,-7.1,0.2,-6.9,-0.4,19,52,0.365,0,0,0,19,52,0.365,0.365,0,7,0,23,56,79,11,5,4,17,35,38
13845,2010,Josh McRoberts,C,22,IND,42,3,524,12,14.8,0.55,0.158,0.26,8.3,18.2,13.2,13.5,1.6,2.2,10.5,15.3,0.8,0.7,1.5,0.134,-0.7,1.4,0.7,0.4,76,146,0.521,8,23,0.348,68,123,0.553,0.548,19,38,0.5,40,87,127,44,17,16,19,74,179
13846,2010,Jodie Meeks,SG,22,TOT,60,0,719,12,10.8,0.493,0.493,0.146,1.4,14.9,7.9,8.7,1.3,0.5,8.1,19.6,0.1,0.8,0.9,0.06,-2,-1.7,-3.7,-0.3,104,268,0.388,42,132,0.318,62,136,0.456,0.466,31,39,0.795,9,90,99,39,18,5,25,52,281
13849,2010,Pops Mensah-Bonsu,PF,26,TOT,20,0,120,6,11.4,0.448,0,0.727,16.1,18.3,17.2,3.6,1.7,5.7,18.7,20.3,-0.1,0.1,0,0.006,-5,0.2,-4.8,-0.1,13,33,0.394,0,0,0,13,33,0.394,0.394,13,24,0.542,16,19,35,3,4,9,10,20,39
13852,2010,C.J. Miles,SF,22,UTA,63,28,1497,24,10.8,0.515,0.386,0.169,3.4,9.7,6.6,10.7,2,0.9,11.8,20.5,0.2,1.7,1.9,0.061,-0.6,-0.6,-1.1,0.3,241,562,0.429,74,217,0.341,167,345,0.484,0.495,66,95,0.695,42,126,168,105,58,17,81,190,622
13853,2010,Darko Milicic,C,24,TOT,32,18,685,21,12.8,0.497,0.005,0.137,7.5,17.3,12.3,10.7,1.6,3.7,13.9,16,0.1,0.6,0.7,0.05,-2.6,1.9,-0.7,0.2,100,204,0.49,0,1,0,100,203,0.493,0.49,15,28,0.536,47,104,151,47,22,34,35,82,215
13856,2010,Andre Miller,PG,33,POR,82,66,2500,30,18.1,0.53,0.088,0.432,4,9.2,6.6,30.3,2,0.3,13.8,23.8,4.6,2.4,7,0.134,1.9,-0.3,1.6,2.3,404,908,0.445,16,80,0.2,388,828,0.469,0.454,322,392,0.821,81,185,266,445,93,9,173,169,1146
13857,2010,Brad Miller,C,33,CHI,82,37,1950,24,12.9,0.53,0.227,0.379,4.8,17.8,11.4,12.2,1.2,1.1,13.6,18.1,1.5,2.5,4,0.098,-1.3,0.5,-0.8,0.6,250,581,0.43,37,132,0.28,213,449,0.474,0.462,182,220,0.827,83,316,399,154,44,29,107,189,719
13858,2010,Mike Miller,SG,29,WAS,54,50,1805,33,13.9,0.623,0.395,0.196,3.5,18.2,10.7,18.4,1.1,0.5,19.6,14.7,2.5,1.4,3.9,0.104,1.4,0.7,2,1.8,217,433,0.501,82,171,0.48,135,262,0.515,0.596,70,85,0.824,55,281,336,212,39,12,115,131,586
13859,2010,Patty Mills,PG,21,POR,10,0,38,4,11.9,0.48,0.167,0.292,3.2,3.3,3.3,27.1,0,0,12.9,38.9,0,0,0,-0.036,-1.8,-6.7,-8.5,-0.1,10,24,0.417,2,4,0.5,8,20,0.4,0.458,4,7,0.571,1,1,2,5,0,0,4,6,26
13860,2010,Paul Millsap,PF,24,UTA,82,8,2277,28,16.7,0.573,0.013,0.369,9.9,18.9,14.5,8.9,1.4,3.5,12.2,18.7,3.7,3.5,7.2,0.151,0.1,2.1,2.1,2.4,385,716,0.538,1,9,0.111,384,707,0.543,0.538,183,264,0.693,186,373,559,131,64,99,116,285,954
13861,2010,Nazr Mohammed,C,32,CHA,58,29,984,17,19.6,0.578,0,0.365,14.2,22.9,18.6,5.4,0.8,3.6,11.8,21.3,1.8,1.8,3.6,0.174,-1,0.3,-0.7,0.3,189,342,0.553,0,0,0,189,342,0.553,0.553,81,125,0.648,114,190,304,28,15,43,53,105,459
13862,2010,Jamario Moon,SF,29,CLE,61,2,1052,17,12.6,0.555,0.405,0.182,3.1,17.8,10.8,6.9,1.7,2.2,7.9,12.8,1.2,1.7,2.9,0.131,-1.1,1.6,0.6,0.7,114,247,0.462,32,100,0.32,82,147,0.558,0.526,36,45,0.8,26,165,191,49,34,30,23,69,296
13863,2010,Mikki Moore,C,34,GSW,23,20,406,18,11.2,0.606,0,0.122,7,12,9.5,12.5,0.6,2.3,18.1,12.2,0.5,0.1,0.6,0.071,-1.5,-0.4,-1.9,0,54,90,0.6,0,0,0,54,90,0.6,0.6,7,11,0.636,26,43,69,36,5,13,21,60,115
13864,2010,Randolph Morris,PF,24,ATL,28,0,124,4,14.6,0.586,0,0.659,9.3,26.6,17.9,2.6,2.1,1.8,18.5,24.1,0.1,0.2,0.3,0.108,-4.5,-2.1,-6.6,-0.1,23,41,0.561,0,0,0,23,41,0.561,0.561,16,27,0.593,10,28,38,2,5,3,12,34,62
13865,2010,Adam Morrison,SF,25,LAL,31,0,241,8,7.4,0.418,0.247,0.094,4.7,10.1,7.4,11.3,0.6,0.6,10.2,18.3,-0.2,0.2,0,0.009,-4.4,-1.8,-6.2,-0.3,32,85,0.376,5,21,0.238,27,64,0.422,0.406,5,8,0.625,10,22,32,18,3,2,10,17,74
13866,2010,Anthony Morrow,SG,24,GSW,69,37,2018,29,14,0.597,0.437,0.162,3.3,11.1,7.1,7.6,1.5,0.6,10,17.8,3,0.6,3.5,0.084,1.4,-1.9,-0.5,0.7,329,703,0.468,140,307,0.456,189,396,0.477,0.568,101,114,0.886,61,198,259,104,65,16,84,158,899
13867,2010,Byron Mullens,PF,20,OKC,13,0,54,4,0.7,0.368,0,0,6.6,14.5,10.6,2.9,1.9,0,17.4,19.1,-0.2,0.1,-0.1,-0.077,-8.9,-1.6,-10.5,-0.1,7,19,0.368,0,0,0,7,19,0.368,0.368,0,0,0,3,7,10,1,2,0,4,13,14
13868,2010,Troy Murphy,PF,29,IND,72,69,2344,33,18,0.585,0.41,0.237,6,28.5,17.2,10.6,1.5,1,10,18.8,4.1,3.7,7.8,0.159,1.4,1.1,2.6,2.7,384,813,0.472,128,333,0.384,256,480,0.533,0.551,154,193,0.798,129,608,737,150,72,34,100,175,1050
13869,2010,Ronald Murray,SG,30,TOT,75,2,1673,22,11.7,0.485,0.324,0.284,2,10.6,6.4,14,1.4,0.8,10.6,23.6,-0.2,2,1.8,0.051,-1.7,-1.3,-3,-0.4,268,683,0.392,69,221,0.312,199,462,0.431,0.443,141,194,0.727,28,155,183,135,46,16,91,126,746
13872,2010,Eduardo Najera,PF,33,TOT,46,5,685,15,8.4,0.501,0.438,0.164,5.7,13.7,9.6,6.5,2,1.5,13.8,12.2,0.1,0.8,0.8,0.058,-2.1,0.9,-1.3,0.1,62,146,0.425,19,64,0.297,43,82,0.524,0.49,14,24,0.583,34,81,115,29,26,14,25,94,157
13875,2010,Steve Nash,PG,35,PHO,81,81,2660,33,21.6,0.615,0.295,0.228,1.5,9.4,5.7,50.9,0.8,0.3,21.4,22.9,9.1,0.8,9.9,0.178,4.9,-3.1,1.8,2.6,499,985,0.507,124,291,0.426,375,694,0.54,0.57,211,225,0.938,34,234,268,892,42,12,295,108,1333
13876,2010,Jameer Nelson,PG,27,ORL,65,64,1860,29,15.5,0.54,0.32,0.164,1.7,10.1,6,32.1,1.3,0.1,15.5,22.3,2.8,2.2,5,0.13,1.6,-0.6,1,1.4,317,706,0.449,86,226,0.381,231,480,0.481,0.51,98,116,0.845,26,168,194,353,48,2,139,147,818
13877,2010,Rasho Nesterovic,C,33,TOR,42,8,413,10,16,0.539,0,0.034,10.9,14.5,12.7,9.9,1.2,3.2,9.6,18.5,0.6,0.2,0.8,0.089,0,-0.4,-0.4,0.2,81,149,0.544,0,0,0,81,149,0.544,0.544,1,5,0.2,37,52,89,25,10,17,16,54,163
13878,2010,Joakim Noah,C,24,CHI,64,54,1925,30,17.9,0.557,0,0.421,12.9,27.6,20.3,10.8,0.9,4,16,17.1,2.7,3.5,6.2,0.154,-0.7,3.3,2.5,2.2,262,520,0.504,0,0,0,262,520,0.504,0.504,163,219,0.744,220,484,704,132,32,100,117,198,687
13879,2010,Andres Nocioni,SF,30,SAC,75,28,1477,20,11.1,0.504,0.424,0.169,2.5,14.9,8.6,8,1.1,1.3,9.6,20.9,0.4,1,1.3,0.044,-1.5,-1.9,-3.4,-0.5,234,587,0.399,96,249,0.386,138,338,0.408,0.48,71,99,0.717,32,190,222,75,32,26,67,160,635
13880,2010,Steve Novak,SF,26,LAC,54,0,362,7,8.3,0.505,0.657,0.083,0.3,10.3,5.3,2.6,1,0.4,1.8,14.2,0.2,0.1,0.3,0.043,-2.2,-3.2,-5.4,-0.3,42,108,0.389,22,71,0.31,20,37,0.541,0.491,7,9,0.778,1,32,33,6,7,2,2,21,113
13881,2010,Dirk Nowitzki,PF,31,DAL,81,80,3039,38,22.9,0.578,0.081,0.392,3.1,20.1,11.7,13,1.2,2,7.8,28.8,8.4,3.9,12.3,0.194,2.3,0.3,2.6,3.5,720,1496,0.481,51,121,0.421,669,1375,0.487,0.498,536,586,0.915,80,540,620,218,70,79,149,208,2027
13882,2010,Patrick O'Bryant,C,23,TOR,11,0,51,5,9.9,0.539,0.067,0.4,4.8,20.3,12.7,3,2,6,22.1,20.3,-0.1,0.1,0,-0.009,-6,0.8,-5.2,0,8,15,0.533,0,1,0,8,14,0.571,0.533,3,6,0.5,2,9,11,1,2,4,5,12,19
13883,2010,Jermaine O'Neal,C,31,MIA,70,70,1991,28,17.9,0.563,0.003,0.302,7.4,21.2,14.3,8.4,0.7,3.9,12.9,22.9,2.4,3.2,5.6,0.135,-1.4,1.5,0,1,394,745,0.529,0,2,0,394,743,0.53,0.529,162,225,0.72,124,362,486,92,25,95,125,212,950
13884,2010,Shaquille O'Neal,C,37,CLE,53,53,1240,23,17.9,0.565,0.002,0.488,9.4,24,17,11.3,0.6,3.9,15.7,25.1,0.9,2.1,3.1,0.119,-1.9,1.4,-0.5,0.5,262,463,0.566,0,1,0,262,462,0.567,0.566,112,226,0.496,93,262,355,80,15,62,105,169,636
13885,2010,Fabricio Oberto,C,34,WAS,57,20,650,11,5.7,0.654,0,0.304,5.9,12.8,9.3,11.1,0.9,1.1,36.2,6.9,0.2,0.4,0.6,0.047,-2.9,0.9,-2.1,0,35,56,0.625,0,0,0,35,56,0.625,0.625,13,17,0.765,34,71,105,51,11,9,36,121,83
13886,2010,Greg Oden,C,22,POR,21,21,502,24,23.1,0.647,0,0.421,15.6,28.3,21.9,6.7,0.9,7.7,17.8,20.7,1.3,1,2.2,0.214,0.6,3.6,4.1,0.8,92,152,0.605,0,0,0,92,152,0.605,0.605,49,64,0.766,64,114,178,19,8,48,39,84,233
13887,2010,Lamar Odom,PF,30,LAL,82,38,2585,32,15.9,0.533,0.246,0.273,8,26.5,17.3,15.6,1.5,1.7,15.3,17,2.8,4.9,7.7,0.143,0,3.1,3.1,3.3,342,739,0.463,58,182,0.319,284,557,0.51,0.502,140,202,0.693,184,618,802,267,75,59,150,227,882
13888,2010,Emeka Okafor,C,27,NOH,82,82,2370,29,16.5,0.547,0,0.418,12.2,24.7,18.4,3.5,1.2,4.1,12.5,17.1,2.6,2.8,5.5,0.111,-2.1,1.2,-0.9,0.7,348,656,0.53,0,0,0,348,656,0.53,0.53,154,274,0.562,251,491,742,55,54,127,111,218,850
13889,2010,Mehmet Okur,C,30,UTA,73,73,2149,29,15.6,0.561,0.275,0.308,7.5,20.6,14.2,8.5,0.9,3,12.6,21,2.6,3,5.6,0.126,0.1,0.8,0.8,1.5,355,775,0.458,82,213,0.385,273,562,0.486,0.511,196,239,0.82,132,383,515,119,38,81,127,223,988
13890,2010,Kevin Ollie,PG,37,OKC,25,0,263,11,7,0.453,0.022,0.178,1.3,9.3,5.5,10.8,1.8,0,11,9.3,0,0.3,0.3,0.059,-4,0.4,-3.5,-0.1,18,45,0.4,0,1,0,18,44,0.409,0.4,8,8,1,3,22,25,20,9,0,6,16,44
13891,2010,Travis Outlaw,SF,25,TOT,34,6,730,21,13.3,0.503,0.374,0.21,5.3,14.3,9.8,7.6,1.3,1.8,9.4,21.4,0.4,0.6,0.9,0.062,-1.2,-1.4,-2.5,-0.1,110,281,0.391,40,105,0.381,70,176,0.398,0.463,49,59,0.831,33,88,121,34,18,17,32,43,309
13894,2010,Zaza Pachulia,C,25,ATL,78,1,1089,14,13.1,0.539,0.016,0.581,12.4,19,15.7,5.6,1.8,2.2,15.8,15.5,1.2,1.5,2.7,0.121,-1.7,0.8,-0.9,0.3,120,246,0.488,0,4,0,120,242,0.496,0.488,93,143,0.65,117,176,293,42,37,31,58,186,333
13895,2010,Jannero Pargo,PG,30,CHI,63,5,829,13,8.9,0.429,0.362,0.118,1.2,9.1,5.2,17.5,1.8,0.2,11.1,24.4,-1.1,0.9,-0.3,-0.015,-3.2,-2.4,-5.6,-0.8,132,381,0.346,38,138,0.275,94,243,0.387,0.396,42,45,0.933,9,69,78,89,29,2,50,68,344
13896,2010,Anthony Parker,SG,34,CLE,81,81,2289,28,9.9,0.576,0.549,0.2,1.6,10,6,9.9,1.4,0.6,12.1,12,2.3,2.6,4.9,0.103,0.2,0.6,0.8,1.6,206,475,0.434,108,261,0.414,98,214,0.458,0.547,75,95,0.789,30,201,231,157,63,18,71,151,595
13897,2010,Tony Parker,PG,27,SAS,56,50,1728,31,16.4,0.542,0.047,0.344,0.5,8.5,4.6,30.9,0.9,0.3,15.3,25.8,2,1.6,3.6,0.101,-0.1,-1.6,-1.7,0.1,349,716,0.487,10,34,0.294,339,682,0.497,0.494,186,246,0.756,7,128,135,317,29,8,149,96,894
13898,2010,Chris Paul,PG,24,NOH,45,45,1712,38,23.7,0.584,0.199,0.298,1.3,11.9,6.5,45.4,2.9,0.4,13.5,22.2,5.7,1.5,7.3,0.204,5.2,-0.4,4.9,3,314,637,0.493,52,127,0.409,262,510,0.514,0.534,161,190,0.847,20,171,191,480,96,8,112,118,841
13899,2010,Sasha Pavlovic,SF,26,MIN,71,0,877,12,5.4,0.422,0.393,0.087,1.5,13.6,7.5,10,1.3,0.5,14.5,18.1,-1.5,0.3,-1.2,-0.063,-5,-2,-7,-1.1,109,300,0.363,35,118,0.297,74,182,0.407,0.422,10,26,0.385,12,105,117,58,23,6,53,84,263
13900,2010,Oleksiy Pecherov,C,24,MIN,44,5,447,10,12,0.487,0.277,0.17,7.9,23.4,15.5,4,1,2.4,13.7,22.8,-0.3,0.4,0.1,0.01,-4.5,-2.7,-7.1,-0.6,77,188,0.41,14,52,0.269,63,136,0.463,0.447,29,32,0.906,32,92,124,11,9,14,32,55,197
13901,2010,Kendrick Perkins,C,25,BOS,78,78,2154,28,15,0.613,0.006,0.536,9.1,24.4,16.9,6,0.6,4.8,20.4,17.6,1.4,3.8,5.2,0.117,-2.5,2.7,0.2,1.2,314,522,0.602,0,3,0,314,519,0.605,0.602,163,280,0.582,155,440,595,80,26,132,165,219,791
13902,2010,Morris Peterson,SG,32,NOH,46,39,973,21,9.3,0.503,0.568,0.179,2,13.4,7.6,6.2,1.3,0.4,7.7,16.5,0.3,0.5,0.8,0.039,-1.2,-1.6,-2.8,-0.2,116,301,0.385,62,171,0.363,54,130,0.415,0.488,33,54,0.611,17,109,126,41,25,5,27,81,327
13903,2010,Johan Petro,C,24,DEN,36,16,436,12,10.7,0.553,0.01,0.208,8.5,25.4,17.1,4.8,1.2,2.2,17.3,13.6,0.2,0.6,0.8,0.089,-3.5,0.5,-2.9,-0.1,54,101,0.535,0,1,0,54,100,0.54,0.535,14,21,0.667,32,97,129,14,10,13,23,80,122
13904,2010,Paul Pierce,SF,32,BOS,71,71,2411,34,18.2,0.613,0.303,0.499,2,13.4,7.9,15.1,1.8,1,13.6,23.8,5,3.3,8.3,0.165,2.3,0.3,2.7,2.9,409,867,0.472,109,263,0.414,300,604,0.497,0.535,369,433,0.852,39,271,310,218,84,31,166,196,1296
13905,2010,Mickael Pietrus,SF,27,ORL,75,24,1687,22,11.9,0.555,0.568,0.202,2.8,11.6,7.4,4.7,1.6,1.4,10.5,18,1.2,2.5,3.6,0.103,0.2,0.5,0.7,1.1,233,539,0.432,116,306,0.379,117,233,0.502,0.54,69,109,0.633,39,176,215,49,53,31,69,138,651
13906,2010,James Posey,SF,33,NOH,77,2,1731,22,8.7,0.525,0.701,0.232,2.1,20.5,11.2,9.3,1.3,0.8,11.8,11.4,1,1.4,2.4,0.067,-1.3,0.6,-0.7,0.6,126,345,0.365,81,242,0.335,45,103,0.437,0.483,66,80,0.825,32,297,329,117,42,19,51,204,399
13907,2010,Leon Powe,SF,26,CLE,20,2,236,12,10.2,0.515,0,1.286,10.1,20.2,15.4,0,1.3,0.7,12.5,17.3,0.1,0.3,0.5,0.097,-5.8,-4.1,-9.9,-0.5,21,49,0.429,0,0,0,21,49,0.429,0.429,37,63,0.587,19,42,61,0,6,2,11,36,79
13908,2010,Josh Powell,PF,27,LAL,63,0,581,9,6.7,0.407,0.082,0.16,8.5,13.7,11.2,9,0.8,0.8,13.7,18.6,-0.7,0.7,0,0.001,-5.5,-0.8,-6.2,-0.6,71,194,0.366,7,16,0.438,64,178,0.36,0.384,20,31,0.645,44,72,116,35,9,6,33,71,169
